6.0,-4.203805509807464,0.5570963211107209,-0.0460880731530251,0.019325421508799668,0.9805308072306518,0.1898993250860967,"[[3.3946080207824707, -3.837270736694336, 0.42377665638923645], [3.6219801902770996, -1.223083257675171, 0.09597907215356827], [1.4068455696105957, -1.9015610218048096, 0.5873743295669556], [0.7424390316009521, -3.726381540298462, 0.010371126234531403], [2.9057164192199707, -4.369805812835693, 0.7655771970748901], [1.7806553840637207, -0.5799930095672607, -0.6978855133056641], [1.1097146272659302, -1.3540056943893433, -0.45146313309669495], [1.6675148010253906, -1.3543037176132202, 0.16563346982002258], [1.061521291732788, -3.127739667892456, -0.4184516668319702], [1.1884397268295288, -2.6761200428009033, 0.8994616270065308], [0.6746739745140076, -1.9069530963897705, 0.8077189922332764], [2.557149887084961, -3.0654237270355225, 0.6212025880813599], [2.1819961071014404, 0.18353405594825745, -0.20747855305671692], [1.8361972570419312, -3.5977847576141357, -0.05677230283617973], [2.541606903076172, -2.8648087978363037, -0.0331132672727108], [1.456488013267517, -3.577810287475586, -0.25990909337997437], [0.9989929795265198, -3.7063326835632324, -0.6398524045944214], [1.5103981494903564, -1.797298550605774, -0.8318823575973511], [0.7460596561431885, -2.7599852085113525, -0.9432991743087769], [1.9850177764892578, -4.588490962982178, -0.20436595380306244], [1.999155044555664, -4.7396087646484375, 0.4390471577644348], [0.33536455035209656, -4.320662498474121, 0.25194883346557617], [1.6943482160568237, -0.0649559423327446, 0.687095046043396], [1.0292959213256836, -3.992617607116699, 0.8665798306465149], [2.0768935680389404, -1.6591172218322754, 0.5178709626197815], [3.3429296016693115, -0.8769157528877258, -0.4873722195625305], [2.2390384674072266, -2.6922037601470947, 0.36590486764907837], [1.9420348405838013, 0.006675694603472948, 0.8118717074394226], [1.2801001071929932, -3.7760586738586426, 0.04706241935491562], [2.9135022163391113, -0.7666563987731934, -0.13207682967185974], [2.791748523712158, -0.7043337821960449, -0.15473589301109314], [1.2937830686569214, -2.42293643951416, -0.48334628343582153], [1.4066699743270874, -3.5572822093963623, -0.672178328037262], [2.6308717727661133, -2.2417244911193848, -0.43656158447265625], [1.8886165618896484, -4.180726528167725, 0.9002547860145569], [1.182876706123352, -1.1130870580673218, 0.1228143721818924], [4.834072589874268, -2.833876132965088, 0.3791230320930481], [0.6985640525817871, -2.6797170639038086, 0.9698161482810974], [2.3368914127349854, -3.769791841506958, -0.23731502890586853], [4.160945415496826, -3.253185272216797, 0.05028936266899109], [3.639301061630249, -4.458775997161865, 0.2747056484222412], [1.1480481624603271, -1.6721229553222656, 0.38177600502967834], [2.3170995712280273, -2.9876108169555664, -0.5100038647651672], [2.254413366317749, -3.001906394958496, 0.6523981094360352], [1.5506449937820435, -4.367633819580078, 0.48752593994140625], [4.352917671203613, -3.1616907119750977, 0.6686155200004578], [0.9562305212020874, -2.9917871952056885, -0.4736523926258087], [4.956851482391357, -4.232604503631592, 0.5543449521064758], [1.433111548423767, -0.8156054019927979, 0.6442948579788208], [3.4459047317504883, -1.8534659147262573, 0.5470634698867798], [4.1224541664123535, -2.653923749923706, 0.6783359050750732], [0.8011814951896667, -2.5148277282714844, -0.06763254106044769], [2.5753252506256104, -2.901470899581909, 0.27175530791282654], [2.2333340644836426, -1.267380714416504, 0.7939260601997375], [1.4154084920883179, -1.5998235940933228, 0.6998177170753479], [0.9846327304840088, -2.255357503890991, -0.18342623114585876], [0.7731470465660095, -3.0560271739959717, -0.4869157373905182], [4.675411224365234, -3.0982654094696045, 0.1680843085050583], [2.098881244659424, -1.4895917177200317, -0.1189245656132698], [0.42088377475738525, -4.150147438049316, 0.8885030150413513], [2.8743064403533936, -0.8513557314872742, 0.6085551381111145], [2.5061657428741455, -1.1535096168518066, 0.0676184743642807], [2.610461711883545, -1.9190137386322021, 0.6057447195053101], [0.171278715133667, -3.8533225059509277, -0.6578471660614014], [1.845736026763916, -3.80825138092041, -0.154803067445755], [0.8513293266296387, -2.0364115238189697, 0.08505991846323013], [1.4878901243209839, -0.3704254925251007, 0.31238657236099243], [2.408947229385376, -4.0051045417785645, 0.8419684171676636], [3.3799023628234863, -3.2456448078155518, -0.014715362340211868], [0.5112146735191345, -3.5636253356933594, -0.05769563838839531], [1.9262357950210571, -2.5424671173095703, -0.026463963091373444], [2.133542537689209, -1.2022583484649658, -0.20691964030265808], [1.0802992582321167, -1.2187302112579346, -0.9863185286521912], [3.5835492610931396, -3.7710397243499756, 0.6780363917350769], [0.7927175760269165, -3.716928243637085, 0.14306461811065674], [1.0729894638061523, -4.25447940826416, 0.7134549021720886], [3.6407949924468994, -2.9873569011688232, 0.6182982325553894], [0.833172082901001, -2.638791561126709, 0.01595822349190712], [2.010335683822632, -3.670654296875, -0.28809991478919983], [2.1861772537231445, -4.3178863525390625, -0.28999075293540955], [2.319121837615967, 0.2201620638370514, -0.26991546154022217], [0.7182754874229431, -3.138956308364868, -0.8475885391235352]]","[[2.555288076400757, 0.6323561668395996, 0.10400963574647903], [3.34619140625, -1.8830989599227905, -0.09619933366775513], [5.092673301696777, -0.4151691198348999, 0.539100706577301], [5.086402893066406, 1.5135197639465332, -0.08094648271799088], [2.776071310043335, 1.3159921169281006, 0.45519745349884033], [5.362812519073486, -1.806519865989685, -0.6975626945495605], [5.67156457901001, -0.8328278660774231, -0.4395374059677124], [5.095950603485107, -1.0286871194839478, 0.12813948094844818], [5.055465221405029, 0.830359697341919, -0.5009580850601196], [4.976831912994385, 0.39103662967681885, 0.8248533010482788], [5.745396614074707, -0.1317080706357956, 0.8188467621803284], [3.595559597015381, 0.23414498567581177, 0.41275569796562195], [5.227180480957031, -2.654582977294922, -0.20063212513923645], [4.130399227142334, 0.9836560487747192, -0.23145756125450134], [3.748208522796631, 0.04062071070075035, -0.22588646411895752], [4.508363246917725, 1.1030761003494263, -0.40094128251075745], [4.920413970947266, 1.3856723308563232, -0.7481159567832947], [5.174362659454346, -0.5795263648033142, -0.8758893609046936], [5.534421443939209, 0.5967411994934082, -0.97661292552948], [3.6401889324188232, 1.8434723615646362, -0.44555991888046265], [3.5082485675811768, 1.991410255432129, 0.185092955827713], [5.218526840209961, 2.22174334526062, 0.16030403971672058], [5.49807071685791, -2.2234854698181152, 0.71620112657547], [4.639110565185547, 1.67047917842865, 0.7324140667915344], [4.5704450607299805, -0.8920856714248657, 0.42773452401161194], [3.789233922958374, -2.1115212440490723, -0.6342852711677551], [4.052648067474365, 0.0019477831665426493, 0.20582708716392517], [5.283655166625977, -2.380033493041992, 0.8237547278404236], [4.567806720733643, 1.3591402769088745, -0.09183904528617859], [4.192009925842285, -2.0458145141601562, -0.23899558186531067], [4.329777717590332, -2.058499336242676, -0.24797798693180084], [5.108499526977539, 0.08868349343538284, -0.545768141746521], [4.602272033691406, 1.0942771434783936, -0.8058768510818481], [3.9361157417297363, -0.5786888003349304, -0.6002117395401001], [3.772409677505493, 1.524021863937378, 0.684139609336853], [5.6371612548828125, -1.0718549489974976, 0.13914348185062408], [1.6020026206970215, -0.8374583125114441, -0.004366016015410423], [5.42108678817749, 0.5791107416152954, 0.935337245464325], [3.6218369007110596, 0.952094316482544, -0.46220663189888], [2.100450277328491, -0.20353621244430542, -0.29889023303985596], [2.1135060787200928, 1.1139709949493408, -0.09906941652297974], [5.436831951141357, -0.5352426171302795, 0.3687317669391632], [3.9566590785980225, 0.22875578701496124, -0.6885549426078796], [3.8956682682037354, 0.2891719937324524, 0.4724541902542114], [4.055630207061768, 1.8153560161590576, 0.2911829948425293], [1.8966253995895386, -0.3475865423679352, 0.30547457933425903], [5.20849609375, 0.7425866723060608, -0.5396074652671814], [0.9530765414237976, 0.41697558760643005, 0.08229173719882965], [5.465330600738525, -1.4306581020355225, 0.6537203788757324], [3.231104850769043, -1.2235682010650635, 0.3323286473751068], [2.2967286109924316, -0.7319177985191345, 0.3624161183834076], [5.488799095153809, 0.36668112874031067, -0.09631545096635818], [3.673685312271118, 0.06821177899837494, 0.07262802869081497], [4.544162273406982, -1.308184027671814, 0.7111227512359619], [5.185606956481934, -0.6958296895027161, 0.6669883131980896], [5.426839351654053, 0.05511226877570152, -0.2123895287513733], [5.355084419250488, 0.8703822493553162, -0.5411600470542908], [1.6711812019348145, -0.5372703671455383, -0.21582287549972534], [4.675195217132568, -1.0704721212387085, -0.1983138918876648], [5.140531063079834, 2.044635772705078, 0.7960238456726074], [4.124444961547852, -1.937516212463379, 0.49649912118911743], [4.405346393585205, -1.5306594371795654, -0.027904484421014786], [3.9727156162261963, -0.8489893674850464, 0.45646196603775024], [5.632194519042969, 1.8313027620315552, -0.7054295539855957], [4.053164958953857, 1.1732174158096313, -0.34145116806030273], [5.60487174987793, -0.0925232395529747, 0.07795539498329163], [5.61216402053833, -1.8706638813018799, 0.34358522295951843], [3.362602949142456, 1.1653084754943848, 0.5926650762557983], [2.830990791320801, 0.08040212839841843, -0.2982932925224304], [5.366940975189209, 1.4477564096450806, -0.12045485526323318], [4.435400009155273, -0.027833160012960434, -0.15031030774116516], [4.758272171020508, -1.351631760597229, -0.27282872796058655], [5.801136493682861, -0.958146870136261, -0.9617838263511658], [2.380476713180542, 0.5054375529289246, 0.3449786901473999], [5.030500888824463, 1.4886481761932373, 0.04743269458413124], [4.516665935516357, 1.8937867879867554, 0.5619178414344788], [2.623891592025757, -0.24377664923667908, 0.32420313358306885], [5.405138969421387, 0.471345990896225, -0.02266668900847435], [3.965158700942993, 0.9813376665115356, -0.4801275432109833], [3.56305193901062, 1.5155695676803589, -0.5324694514274597], [5.120203495025635, -2.7411255836486816, -0.2721150517463684], [5.410275459289551, 0.9604448080062866, -0.9000690579414368]]","[[2.557281970977783, 0.6328495740890503], [3.3472414016723633, -1.8836898803710938], [5.120940208435059, -0.41747352480888367], [5.086994647979736, 1.5136958360671997], [2.80637788772583, 1.330358862876892], [5.403402805328369, -1.8201931715011597], [5.6882123947143555, -0.835272490978241], [5.097498416900635, -1.0289995670318604], [5.079576015472412, 0.8343199491500854], [5.044310092926025, 0.39633849263191223], [5.803424835205078, -0.13303832709789276], [3.6190741062164307, 0.23567625880241394], [5.230240345001221, -2.656136989593506], [4.136531829833984, 0.9851165413856506], [3.7550082206726074, 0.040694400668144226], [4.525153160095215, 1.1071841716766357], [4.972828388214111, 1.4004331827163696], [5.247066497802734, -0.5876691341400146], [5.618952751159668, 0.6058557033538818], [3.6618270874023438, 1.8544304370880127], [3.511939287185669, 1.9935053586959839], [5.220611095428467, 2.222630500793457], [5.538016319274902, -2.2396399974823], [4.690011501312256, 1.6888078451156616], [4.589685440063477, -0.8958410620689392], [3.8295280933380127, -2.13397479057312], [4.0578718185424805, 0.0019502936629578471], [5.336771011352539, -2.4039595127105713], [4.568655014038086, 1.3593926429748535], [4.197508335113525, -2.0484981536865234], [4.335565567016602, -2.061251163482666], [5.137561321258545, 0.08918801695108414], [4.668575286865234, 1.1100419759750366], [3.9806580543518066, -0.585237443447113], [3.825369358062744, 1.545417070388794], [5.638818264007568, -1.0721700191497803], [1.6020073890686035, -0.8374607563018799], [5.500288009643555, 0.5875714421272278], [3.6493189334869385, 0.9593186974525452], [2.1214137077331543, -0.20556758344173431], [2.1153223514556885, 1.1149283647537231], [5.449201583862305, -0.5364603996276855], [4.015928268432617, 0.23218245804309845], [3.9240565299987793, 0.29127925634384155], [4.064329147338867, 1.8192497491836548], [1.920278787612915, -0.3519213795661926], [5.235819339752197, 0.746482253074646], [0.9560537934303284, 0.41827815771102905], [5.501798152923584, -1.4402042627334595], [3.2460174560546875, -1.229215383529663], [2.3225414752960205, -0.7401437759399414], [5.489640235900879, 0.36673733592033386], [3.674402952194214, 0.06822510063648224], [4.595258712768555, -1.3228938579559326], [5.227573394775391, -0.7014609575271606], [5.430993556976318, 0.055154453963041306], [5.38165807723999, 0.8747013807296753], [1.6837644577026367, -0.5413157939910889], [4.679189682006836, -1.0713868141174316], [5.193472862243652, 2.0656933784484863], [4.148854732513428, -1.948982834815979], [4.405425071716309, -1.530686855316162], [3.9977152347564697, -0.854331910610199], [5.6720075607299805, 1.844247817993164], [4.066413879394531, 1.17705237865448], [5.605413913726807, -0.0925321877002716], [5.621622085571289, -1.8738163709640503], [3.4089131355285645, 1.1813572645187378], [2.8466498851776123, 0.0808468610048294], [5.368200778961182, 1.4480962753295898], [4.437946319580078, -0.027849137783050537], [4.765504360198975, -1.3536860942840576], [5.878235340118408, -0.9708808660507202], [2.4042766094207764, 0.510490894317627], [5.030706405639648, 1.4887089729309082], [4.546296119689941, 1.9062105417251587], [2.643674373626709, -0.24561461806297302], [5.405186176300049, 0.4713501036167145], [3.99245548248291, 0.9880933165550232], [3.596585273742676, 1.529833197593689], [5.125820636749268, -2.7441327571868896], [5.482376575469971, 0.9732443690299988]]","[[0.24259571731090546, 2.6344239711761475], [-0.5125861167907715, 3.840873956680298], [-0.08134294301271439, 5.1379289627075195], [0.2892185151576996, 5.307427883148193], [0.44267159700393677, 3.105738639831543], [-0.3249216675758362, 5.701742172241211], [-0.14580069482326508, 5.749212265014648], [-0.19918687641620636, 5.200320243835449], [0.16279631853103638, 5.14763879776001], [0.078410305082798, 5.059856414794922], [-0.022920090705156326, 5.804949760437012], [0.06502877920866013, 3.626739740371704], [-0.4699016809463501, 5.866044521331787], [0.23379534482955933, 4.252216815948486], [0.010836942121386528, 3.7552287578582764], [0.23995904624462128, 4.658633708953857], [0.2745075523853302, 5.166259288787842], [-0.11153474450111389, 5.279873371124268], [0.10740863531827927, 5.6515212059021], [0.46877214312553406, 4.104618072509766], [0.5162829160690308, 4.038289546966553], [0.4024984836578369, 5.674051761627197], [-0.3843039870262146, 5.973743438720703], [0.34563177824020386, 4.984804630279541], [-0.19276219606399536, 4.676295757293701], [-0.508386492729187, 4.383963108062744], [0.00048061981215141714, 4.057872295379639], [-0.42322978377342224, 5.853216648101807], [0.2892054319381714, 4.766608715057373], [-0.4540235102176666, 4.670698165893555], [-0.4437978267669678, 4.800612926483154], [0.017358245328068733, 5.138335704803467], [0.2334343045949936, 4.798727989196777], [-0.1459745168685913, 4.023448944091797], [0.38394269347190857, 4.125743865966797], [-0.1878979355096817, 5.739844799041748], [-0.48168712854385376, 1.8076969385147095], [0.10642199218273163, 5.531582832336426], [0.25706014037132263, 3.773303747177124], [-0.09659962356090546, 2.13135027885437], [0.4850703179836273, 2.3911616802215576], [-0.09813130646944046, 5.4755449295043945], [0.05775110051035881, 4.022634506225586], [0.07409323006868362, 3.934852361679077], [0.42086780071258545, 4.452913761138916], [-0.18125441670417786, 1.9522600173950195], [0.1416177898645401, 5.2887654304504395], [0.4124144911766052, 1.0435494184494019], [-0.2560250163078308, 5.68717622756958], [-0.36199668049812317, 3.4709651470184326], [-0.308503657579422, 2.437624216079712], [0.06670623272657394, 5.501876354217529], [0.01856553740799427, 3.6750361919403076], [-0.2803029417991638, 4.781888008117676], [-0.13338804244995117, 5.274425983428955], [0.010155150666832924, 5.431273460388184], [0.1611248403787613, 5.452279090881348], [-0.3110552132129669, 1.7686394453048706], [-0.2250884473323822, 4.8002800941467285], [0.3785634934902191, 5.589208126068115], [-0.43916764855384827, 4.58383321762085], [-0.33440572023391724, 4.663772106170654], [-0.2105380892753601, 4.08798360824585], [0.3143666982650757, 5.964303493499756], [0.28175657987594604, 4.233340740203857], [-0.016506146639585495, 5.60617733001709], [-0.32174134254455566, 5.925691604614258], [0.3335976004600525, 3.6078102588653564], [0.02839306928217411, 2.8477978706359863], [0.2634829878807068, 5.560086727142334], [-0.006275148596614599, 4.438033580780029], [-0.2767689526081085, 4.954038619995117], [-0.163687601685524, 5.957873821258545], [0.2092190831899643, 2.4578745365142822], [0.28771355748176575, 5.246356964111328], [0.39702317118644714, 4.929751396179199], [-0.09264059364795685, 2.655059576034546], [0.08698326349258423, 5.425699234008789], [0.24261504411697388, 4.112910270690918], [0.40217310190200806, 3.90842866897583], [-0.49152982234954834, 5.814146518707275], [0.17569200694561005, 5.5680928230285645]]","[[-213.0, 52.0], [-278.0, -156.0], [-426.0, -34.0], [-423.0, 126.0], [-233.0, 110.0], [-450.0, -151.0], [-474.0, -69.0], [-424.0, -85.0], [-423.0, 69.0], [-420.0, 33.0], [-483.0, -11.0], [-301.0, 19.0], [-435.0, -221.0], [-344.0, 82.0], [-312.0, 3.0], [-377.0, 92.0], [-414.0, 116.0], [-437.0, -48.0], [-468.0, 50.0], [-305.0, 154.0], [-292.0, 166.0], [-435.0, 185.0], [-461.0, -186.0], [-390.0, 140.0], [-382.0, -74.0], [-319.0, -177.0], [-338.0, 0.0], [-444.0, -200.0], [-380.0, 113.0], [-349.0, -170.0], [-361.0, -171.0], [-428.0, 7.0], [-389.0, 92.0], [-331.0, -48.0], [-318.0, 128.0], [-469.0, -89.0], [-133.0, -69.0], [-458.0, 48.0], [-304.0, 79.0], [-176.0, -17.0], [-176.0, 92.0], [-454.0, -44.0], [-334.0, 19.0], [-327.0, 24.0], [-338.0, 151.0], [-160.0, -29.0], [-436.0, 62.0], [-79.0, 34.0], [-458.0, -120.0], [-270.0, -102.0], [-193.0, -61.0], [-457.0, 30.0], [-306.0, 5.0], [-382.0, -110.0], [-435.0, -58.0], [-452.0, 4.0], [-448.0, 72.0], [-140.0, -45.0], [-389.0, -89.0], [-432.0, 172.0], [-345.0, -162.0], [-367.0, -127.0], [-333.0, -71.0], [-472.0, 153.0], [-338.0, 98.0], [-467.0, -7.0], [-468.0, -156.0], [-284.0, 98.0], [-237.0, 6.0], [-447.0, 120.0], [-369.0, -2.0], [-397.0, -112.0], [-489.0, -80.0], [-200.0, 42.0], [-419.0, 124.0], [-378.0, 158.0], [-220.0, -20.0], [-450.0, 39.0], [-332.0, 82.0], [-299.0, 127.0], [-427.0, -228.0], [-456.0, 81.0]]",692,"[2, 91, 291, 356, 416, 433, 507, 550, 556, 567, 599, 613, 653, 710, 784, 820, 833, 921, 1069, 1147, 1277, 1293, 1299, 1301, 1417, 1433, 1498, 1521, 1567, 1628, 1655, 1866, 1895, 1904, 1956, 2059, 2258, 2316, 2394, 2544, 2551, 2555, 2560, 2687, 2703, 2741, 2787, 2862, 2877, 2891, 2971, 3040, 3114, 3155, 3175, 3177, 3302, 3442, 3446, 3547, 3594, 3597, 3675, 3713, 3776, 3898, 3930, 4104, 4176, 4193, 4263, 4268, 4310, 4402, 4462, 4464, 4478, 4555, 4578, 4607, 4688, 4914]"
